# format: as|source|type
# date: 20150802
# name: as2type
# exe: type-convert-amogh.pl
# files: /project/as2org/20150801/asclass/exp-sets/20150801.merged.class.txt
# types: Content|Enterprise|Transit/Access
13793|CAIDA_class|Transit/Access
13794|CAIDA_class|Transit/Access
13795|CAIDA_class|Enterprise
13797|CAIDA_class|Enterprise
13798|CAIDA_class|Enterprise
13800|CAIDA_class|Enterprise
13801|CAIDA_class|Enterprise
13802|peerDB_class|Transit/Access
13803|CAIDA_class|Enterprise
13804|CAIDA_class|Enterprise
13806|CAIDA_class|Content
13807|CAIDA_class|Transit/Access
13809|CAIDA_class|Transit/Access
13812|CAIDA_class|Enterprise
13813|CAIDA_class|Enterprise
13815|CAIDA_class|Enterprise
13816|CAIDA_class|Enterprise
13817|CAIDA_class|Enterprise
13819|CAIDA_class|Transit/Access
13821|CAIDA_class|Transit/Access
13822|CAIDA_class|Enterprise
13823|CAIDA_class|Transit/Access
13824|CAIDA_class|Transit/Access
13825|peerDB_class|Transit/Access
13826|peerDB_class|Transit/Access
13827|CAIDA_class|Enterprise
13828|CAIDA_class|Transit/Access
13829|CAIDA_class|Enterprise
13831|CAIDA_class|Transit/Access
13832|CAIDA_class|Enterprise
13833|CAIDA_class|Enterprise
13834|CAIDA_class|Enterprise
13837|CAIDA_class|Enterprise
13838|CAIDA_class|Transit/Access
13839|CAIDA_class|Enterprise
13840|CAIDA_class|Enterprise
13843|CAIDA_class|Enterprise
13844|CAIDA_class|Enterprise
13846|CAIDA_class|Enterprise
13847|CAIDA_class|Enterprise
13849|CAIDA_class|Enterprise
13850|CAIDA_class|Enterprise
13851|CAIDA_class|Transit/Access
13853|CAIDA_class|Transit/Access
13855|peerDB_class|Transit/Access
13856|CAIDA_class|Enterprise
13857|peerDB_class|Transit/Access
13858|CAIDA_class|Enterprise
13859|CAIDA_class|Transit/Access
13860|CAIDA_class|Transit/Access
13862|CAIDA_class|Enterprise
13864|CAIDA_class|Enterprise
13866|CAIDA_class|Transit/Access
13868|peerDB_class|Transit/Access
13869|CAIDA_class|Enterprise
13870|CAIDA_class|Enterprise
13871|peerDB_class|Transit/Access
13876|CAIDA_class|Transit/Access
13877|CAIDA_class|Enterprise
13878|peerDB_class|Content
13880|CAIDA_class|Enterprise
13882|CAIDA_class|Enterprise
13883|CAIDA_class|Enterprise
13886|CAIDA_class|Content
13887|CAIDA_class|Enterprise
13888|CAIDA_class|Enterprise
13889|CAIDA_class|Enterprise
13891|CAIDA_class|Enterprise
13892|CAIDA_class|Enterprise
13893|CAIDA_class|Enterprise
13894|CAIDA_class|Transit/Access
13895|peerDB_class|Transit/Access
13896|CAIDA_class|Enterprise
13897|CAIDA_class|Content
13898|CAIDA_class|Enterprise
13900|CAIDA_class|Enterprise
13901|CAIDA_class|Enterprise
13902|CAIDA_class|Enterprise
13904|CAIDA_class|Transit/Access
13906|CAIDA_class|Enterprise
13907|CAIDA_class|Content
13909|CAIDA_class|Content
13910|CAIDA_class|Enterprise
13911|CAIDA_class|Transit/Access
13912|CAIDA_class|Enterprise
13913|manual_class|Enterprise
13914|CAIDA_class|Enterprise
13915|CAIDA_class|Enterprise
13916|CAIDA_class|Transit/Access
13917|peerDB_class|Transit/Access
13918|CAIDA_class|Transit/Access
13919|CAIDA_class|Transit/Access
13920|CAIDA_class|Enterprise
13921|CAIDA_class|Enterprise
13922|CAIDA_class|Enterprise
13923|CAIDA_class|Enterprise
13926|peerDB_class|Transit/Access
13927|CAIDA_class|Transit/Access
13928|CAIDA_class|Transit/Access
13931|CAIDA_class|Enterprise
13932|CAIDA_class|Enterprise
13933|CAIDA_class|Enterprise
13938|CAIDA_class|Enterprise
13939|CAIDA_class|Enterprise
13940|CAIDA_class|Transit/Access
13941|CAIDA_class|Transit/Access
13942|CAIDA_class|Transit/Access
13943|CAIDA_class|Transit/Access
13944|CAIDA_class|Enterprise
13945|CAIDA_class|Transit/Access
13946|CAIDA_class|Transit/Access
13948|CAIDA_class|Enterprise
13951|CAIDA_class|Transit/Access
13952|CAIDA_class|Enterprise
13953|CAIDA_class|Enterprise
13954|CAIDA_class|Enterprise
13955|CAIDA_class|Enterprise
13956|CAIDA_class|Enterprise
13959|CAIDA_class|Transit/Access
13963|CAIDA_class|Enterprise
13967|CAIDA_class|Enterprise
13968|CAIDA_class|Enterprise
13970|CAIDA_class|Enterprise
13971|CAIDA_class|Enterprise
13972|CAIDA_class|Enterprise
13974|CAIDA_class|Transit/Access
13975|CAIDA_class|Enterprise
13976|CAIDA_class|Enterprise
13977|CAIDA_class|Transit/Access
13979|CAIDA_class|Transit/Access
13980|CAIDA_class|Transit/Access
13981|CAIDA_class|Enterprise
13982|CAIDA_class|Enterprise
13983|manual_class|Enterprise
13984|CAIDA_class|Transit/Access
13985|CAIDA_class|Enterprise
13986|CAIDA_class|Enterprise
13988|CAIDA_class|Enterprise
13989|CAIDA_class|Enterprise
13990|CAIDA_class|Enterprise
13993|CAIDA_class|Enterprise
13994|CAIDA_class|Enterprise
13995|CAIDA_class|Enterprise
13996|CAIDA_class|Enterprise
13997|CAIDA_class|Enterprise
13998|CAIDA_class|Enterprise
13999|CAIDA_class|Transit/Access
14001|CAIDA_class|Transit/Access
14003|CAIDA_class|Enterprise
14004|CAIDA_class|Enterprise
14005|CAIDA_class|Enterprise
14006|CAIDA_class|Enterprise
14007|peerDB_class|Transit/Access
14008|manual_class|Enterprise
14010|CAIDA_class|Content
14011|CAIDA_class|Enterprise
14012|CAIDA_class|Enterprise
14013|CAIDA_class|Enterprise
14014|CAIDA_class|Enterprise
14015|CAIDA_class|Enterprise
14016|CAIDA_class|Enterprise
14017|CAIDA_class|Enterprise
14019|CAIDA_class|Transit/Access
14020|CAIDA_class|Enterprise
14021|CAIDA_class|Enterprise
14022|CAIDA_class|Enterprise
14023|CAIDA_class|Enterprise
14024|CAIDA_class|Enterprise
14026|CAIDA_class|Transit/Access
14027|CAIDA_class|Enterprise
14032|CAIDA_class|Enterprise
14033|CAIDA_class|Enterprise
14034|CAIDA_class|Enterprise
14035|CAIDA_class|Enterprise
14037|CAIDA_class|Enterprise
14039|CAIDA_class|Enterprise
14041|CAIDA_class|Transit/Access
14042|CAIDA_class|Enterprise
14043|CAIDA_class|Enterprise
14044|CAIDA_class|Enterprise
14045|CAIDA_class|Enterprise
14046|CAIDA_class|Transit/Access
14047|CAIDA_class|Enterprise
14048|CAIDA_class|Transit/Access
14049|CAIDA_class|Enterprise
14051|CAIDA_class|Transit/Access
14052|CAIDA_class|Enterprise
14053|CAIDA_class|Enterprise
14055|CAIDA_class|Enterprise
14056|CAIDA_class|Enterprise
14057|CAIDA_class|Enterprise
14058|CAIDA_class|Content
14059|CAIDA_class|Enterprise
14061|peerDB_class|Content
14062|CAIDA_class|Enterprise
14063|CAIDA_class|Enterprise
14064|CAIDA_class|Enterprise
14065|CAIDA_class|Transit/Access
14066|CAIDA_class|Enterprise
14067|CAIDA_class|Enterprise
14068|CAIDA_class|Enterprise
14070|CAIDA_class|Enterprise
14071|CAIDA_class|Enterprise
14072|CAIDA_class|Enterprise
14073|CAIDA_class|Enterprise
14074|CAIDA_class|Transit/Access
14076|peerDB_class|Transit/Access
14079|CAIDA_class|Enterprise
14080|CAIDA_class|Transit/Access
14083|CAIDA_class|Enterprise
14085|CAIDA_class|Transit/Access
14086|CAIDA_class|Transit/Access
14089|CAIDA_class|Enterprise
14090|CAIDA_class|Transit/Access
14091|CAIDA_class|Enterprise
14092|CAIDA_class|Transit/Access
14093|CAIDA_class|Enterprise
14095|CAIDA_class|Enterprise
14096|CAIDA_class|Enterprise
14097|CAIDA_class|Enterprise
14100|CAIDA_class|Enterprise
14102|CAIDA_class|Transit/Access
14103|peerDB_class|Transit/Access
14104|CAIDA_class|Enterprise
14105|CAIDA_class|Enterprise
14106|CAIDA_class|Enterprise
14107|CAIDA_class|Transit/Access
14108|CAIDA_class|Enterprise
14109|CAIDA_class|Enterprise
14110|CAIDA_class|Enterprise
14112|manual_class|Enterprise
14115|CAIDA_class|Enterprise
14116|peerDB_class|Content
14117|CAIDA_class|Transit/Access
14118|CAIDA_class|Enterprise
14119|CAIDA_class|Enterprise
14120|CAIDA_class|Enterprise
14121|CAIDA_class|Enterprise
14124|CAIDA_class|Transit/Access
14125|CAIDA_class|Enterprise
14126|CAIDA_class|Enterprise
14127|CAIDA_class|Content
14128|CAIDA_class|Enterprise
14131|CAIDA_class|Transit/Access
14133|CAIDA_class|Transit/Access
14134|CAIDA_class|Transit/Access
14135|CAIDA_class|Content
14136|CAIDA_class|Enterprise
14137|CAIDA_class|Enterprise
14138|CAIDA_class|Transit/Access
14139|CAIDA_class|Enterprise
14140|CAIDA_class|Transit/Access
14142|manual_class|Enterprise
14144|CAIDA_class|Enterprise
14145|CAIDA_class|Enterprise
14147|CAIDA_class|Enterprise
14148|CAIDA_class|Enterprise
14149|manual_class|Enterprise
14150|CAIDA_class|Enterprise
14151|CAIDA_class|Enterprise
14152|CAIDA_class|Transit/Access
14153|CAIDA_class|Content
14155|manual_class|Enterprise
14158|CAIDA_class|Enterprise
14159|CAIDA_class|Transit/Access
14160|CAIDA_class|Enterprise
14161|CAIDA_class|Enterprise
14163|CAIDA_class|Enterprise
14165|CAIDA_class|Enterprise
14166|peerDB_class|Content
14167|CAIDA_class|Enterprise
14172|CAIDA_class|Enterprise
14173|CAIDA_class|Enterprise
14174|CAIDA_class|Transit/Access
14175|CAIDA_class|Enterprise
14178|CAIDA_class|Transit/Access
14182|CAIDA_class|Enterprise
14183|CAIDA_class|Transit/Access
14184|CAIDA_class|Enterprise
14185|CAIDA_class|Transit/Access
14187|CAIDA_class|Transit/Access
14188|CAIDA_class|Transit/Access
14189|CAIDA_class|Enterprise
14190|CAIDA_class|Enterprise
14193|CAIDA_class|Enterprise
14194|CAIDA_class|Transit/Access
14195|CAIDA_class|Enterprise
14197|CAIDA_class|Enterprise
14198|CAIDA_class|Enterprise
14200|CAIDA_class|Transit/Access
14201|CAIDA_class|Enterprise
14203|CAIDA_class|Enterprise
14204|CAIDA_class|Transit/Access
14205|CAIDA_class|Enterprise
14207|CAIDA_class|Transit/Access
14208|CAIDA_class|Enterprise
14209|CAIDA_class|Transit/Access
14210|CAIDA_class|Enterprise
14211|CAIDA_class|Content
14212|CAIDA_class|Transit/Access
14214|CAIDA_class|Enterprise
14215|CAIDA_class|Enterprise
14216|CAIDA_class|Enterprise
14217|CAIDA_class|Transit/Access
14218|CAIDA_class|Enterprise
14221|CAIDA_class|Transit/Access
14222|CAIDA_class|Enterprise
14223|CAIDA_class|Enterprise
14224|CAIDA_class|Transit/Access
14226|CAIDA_class|Enterprise
14228|CAIDA_class|Enterprise
14229|CAIDA_class|Enterprise
14230|CAIDA_class|Transit/Access
14232|peerDB_class|Transit/Access
14233|CAIDA_class|Enterprise
14234|peerDB_class|Transit/Access
14235|CAIDA_class|Enterprise
14237|peerDB_class|Transit/Access
14238|CAIDA_class|Transit/Access
14240|CAIDA_class|Transit/Access
14241|CAIDA_class|Transit/Access
14242|CAIDA_class|Enterprise
14243|CAIDA_class|Enterprise
14244|manual_class|Enterprise
14245|CAIDA_class|Transit/Access
14246|CAIDA_class|Enterprise
14248|CAIDA_class|Enterprise
14249|CAIDA_class|Transit/Access
14251|CAIDA_class|Enterprise
14252|CAIDA_class|Enterprise
14255|CAIDA_class|Enterprise
14257|CAIDA_class|Enterprise
14259|CAIDA_class|Transit/Access
14260|CAIDA_class|Transit/Access
14262|CAIDA_class|Transit/Access
14263|CAIDA_class|Transit/Access
14265|peerDB_class|Transit/Access
14266|CAIDA_class|Enterprise
14267|CAIDA_class|Enterprise
14268|CAIDA_class|Transit/Access
14269|CAIDA_class|Enterprise
14270|CAIDA_class|Enterprise
14271|CAIDA_class|Transit/Access
14272|CAIDA_class|Enterprise
14274|CAIDA_class|Transit/Access
14278|CAIDA_class|Enterprise
14279|CAIDA_class|Enterprise
14280|peerDB_class|Content
14282|peerDB_class|Transit/Access
14283|CAIDA_class|Transit/Access
14284|CAIDA_class|Transit/Access
14287|CAIDA_class|Transit/Access
14288|CAIDA_class|Transit/Access
14289|CAIDA_class|Enterprise
14290|CAIDA_class|Enterprise
14291|CAIDA_class|Transit/Access
14292|CAIDA_class|Transit/Access
14294|CAIDA_class|Transit/Access
14296|CAIDA_class|Enterprise
14297|CAIDA_class|Transit/Access
14298|CAIDA_class|Transit/Access
14299|CAIDA_class|Transit/Access
14301|CAIDA_class|Enterprise
14303|CAIDA_class|Transit/Access
14304|CAIDA_class|Enterprise
14305|CAIDA_class|Enterprise
14306|CAIDA_class|Enterprise
14307|CAIDA_class|Transit/Access
14308|CAIDA_class|Enterprise
14310|CAIDA_class|Enterprise
14311|CAIDA_class|Transit/Access
14312|CAIDA_class|Transit/Access
14313|CAIDA_class|Enterprise
14314|CAIDA_class|Enterprise
14317|CAIDA_class|Enterprise
14318|CAIDA_class|Transit/Access
14319|CAIDA_class|Enterprise
14320|CAIDA_class|Enterprise
14321|CAIDA_class|Enterprise
14322|CAIDA_class|Enterprise
14323|CAIDA_class|Enterprise
14324|CAIDA_class|Enterprise
14325|CAIDA_class|Transit/Access
14327|CAIDA_class|Enterprise
14328|CAIDA_class|Transit/Access
14329|CAIDA_class|Enterprise
14330|CAIDA_class|Content
14332|manual_class|Enterprise
14333|peerDB_class|Content
14334|CAIDA_class|Transit/Access
14335|CAIDA_class|Enterprise
14336|CAIDA_class|Enterprise
14337|CAIDA_class|Enterprise
14338|CAIDA_class|Enterprise
14339|CAIDA_class|Enterprise
14340|peerDB_class|Content
14342|CAIDA_class|Enterprise
14343|CAIDA_class|Enterprise
14346|CAIDA_class|Enterprise
14347|CAIDA_class|Enterprise
14348|CAIDA_class|Transit/Access
14349|manual_class|Enterprise
14350|CAIDA_class|Enterprise
14352|CAIDA_class|Enterprise
14353|CAIDA_class|Enterprise
14354|CAIDA_class|Enterprise
14355|CAIDA_class|Enterprise
14358|CAIDA_class|Enterprise
14360|CAIDA_class|Enterprise
14361|peerDB_class|Transit/Access
14362|CAIDA_class|Enterprise
14363|CAIDA_class|Transit/Access
14365|CAIDA_class|Transit/Access
14366|peerDB_class|Transit/Access
14368|CAIDA_class|Transit/Access
14369|CAIDA_class|Transit/Access
14371|peerDB_class|Transit/Access
14372|CAIDA_class|Enterprise
14373|CAIDA_class|Transit/Access
14374|CAIDA_class|Transit/Access
14375|CAIDA_class|Enterprise
14376|CAIDA_class|Enterprise
14378|CAIDA_class|Enterprise
14379|CAIDA_class|Enterprise
14380|peerDB_class|Content
14381|CAIDA_class|Transit/Access
14382|CAIDA_class|Enterprise
14383|CAIDA_class|Transit/Access
14384|CAIDA_class|Enterprise
14385|CAIDA_class|Enterprise
14386|CAIDA_class|Enterprise
14387|CAIDA_class|Transit/Access
14388|CAIDA_class|Enterprise
14389|CAIDA_class|Enterprise
14390|peerDB_class|Transit/Access
14391|CAIDA_class|Enterprise
14392|CAIDA_class|Enterprise
14393|CAIDA_class|Content
14394|CAIDA_class|Enterprise
14395|CAIDA_class|Enterprise
14396|CAIDA_class|Enterprise
14398|CAIDA_class|Transit/Access
14399|CAIDA_class|Enterprise
14400|CAIDA_class|Enterprise
14401|CAIDA_class|Enterprise
14403|CAIDA_class|Transit/Access
14404|CAIDA_class|Enterprise
14405|CAIDA_class|Enterprise
14406|CAIDA_class|Enterprise
14408|CAIDA_class|Enterprise
14409|CAIDA_class|Enterprise
14410|manual_class|Enterprise
14411|CAIDA_class|Enterprise
14412|CAIDA_class|Enterprise
14413|peerDB_class|Content
14414|CAIDA_class|Enterprise
14415|CAIDA_class|Content
14416|CAIDA_class|Transit/Access
14417|CAIDA_class|Enterprise
14418|CAIDA_class|Enterprise
14419|CAIDA_class|Enterprise
14420|CAIDA_class|Transit/Access
14421|CAIDA_class|Enterprise
14422|CAIDA_class|Enterprise
14424|CAIDA_class|Enterprise
14426|CAIDA_class|Transit/Access
14428|CAIDA_class|Enterprise
14430|CAIDA_class|Transit/Access
14431|CAIDA_class|Enterprise
14433|CAIDA_class|Transit/Access
14434|CAIDA_class|Transit/Access
14436|CAIDA_class|Content
14437|CAIDA_class|Enterprise
14438|CAIDA_class|Transit/Access
14439|CAIDA_class|Enterprise
14440|CAIDA_class|Enterprise
14441|CAIDA_class|Enterprise
14442|peerDB_class|Content
14443|CAIDA_class|Transit/Access
14444|CAIDA_class|Enterprise
14446|CAIDA_class|Content
14448|CAIDA_class|Enterprise
14449|CAIDA_class|Enterprise
14450|CAIDA_class|Transit/Access
14451|CAIDA_class|Enterprise
14452|CAIDA_class|Enterprise
14453|peerDB_class|Transit/Access
14454|CAIDA_class|Enterprise
14455|CAIDA_class|Transit/Access
14456|CAIDA_class|Enterprise
14457|CAIDA_class|Transit/Access
14458|CAIDA_class|Enterprise
14460|CAIDA_class|Enterprise
14461|CAIDA_class|Transit/Access
14462|CAIDA_class|Enterprise
14463|peerDB_class|Transit/Access
14464|CAIDA_class|Transit/Access
14465|CAIDA_class|Enterprise
14466|CAIDA_class|Enterprise
14467|CAIDA_class|Transit/Access
14468|CAIDA_class|Transit/Access
14469|CAIDA_class|Enterprise
14471|CAIDA_class|Enterprise
14472|CAIDA_class|Content
14473|CAIDA_class|Enterprise
14475|CAIDA_class|Transit/Access
14476|CAIDA_class|Enterprise
14477|peerDB_class|Transit/Access
14478|CAIDA_class|Enterprise
14479|CAIDA_class|Enterprise
14480|CAIDA_class|Enterprise
14481|CAIDA_class|Enterprise
14483|CAIDA_class|Enterprise
14484|CAIDA_class|Enterprise
14485|manual_class|Enterprise
14486|CAIDA_class|Transit/Access
14487|CAIDA_class|Enterprise
14488|CAIDA_class|Transit/Access
14489|CAIDA_class|Enterprise
14490|CAIDA_class|Enterprise
14491|CAIDA_class|Enterprise
14492|peerDB_class|Content
14493|CAIDA_class|Enterprise
14494|CAIDA_class|Enterprise
14495|CAIDA_class|Enterprise
14496|CAIDA_class|Enterprise
14498|CAIDA_class|Enterprise
14500|peerDB_class|Transit/Access
14501|CAIDA_class|Enterprise
14502|CAIDA_class|Transit/Access
14503|CAIDA_class|Enterprise
14504|CAIDA_class|Enterprise
14509|CAIDA_class|Enterprise
14511|CAIDA_class|Transit/Access
14512|CAIDA_class|Transit/Access
14513|CAIDA_class|Transit/Access
14514|CAIDA_class|Enterprise
14515|CAIDA_class|Enterprise
14517|CAIDA_class|Transit/Access
14518|CAIDA_class|Enterprise
14519|CAIDA_class|Content
14521|CAIDA_class|Enterprise
14522|CAIDA_class|Transit/Access
14524|CAIDA_class|Transit/Access
14526|CAIDA_class|Enterprise
14527|CAIDA_class|Enterprise
14528|CAIDA_class|Enterprise
14529|CAIDA_class|Transit/Access
14531|CAIDA_class|Enterprise
14532|CAIDA_class|Enterprise
14533|CAIDA_class|Enterprise
14535|CAIDA_class|Transit/Access
14536|CAIDA_class|Transit/Access
14537|peerDB_class|Transit/Access
14538|CAIDA_class|Enterprise
14539|CAIDA_class|Enterprise
14540|CAIDA_class|Enterprise
14541|CAIDA_class|Enterprise
14543|CAIDA_class|Transit/Access
14545|CAIDA_class|Enterprise
14547|CAIDA_class|Enterprise
14549|CAIDA_class|Transit/Access
14550|CAIDA_class|Transit/Access
14551|CAIDA_class|Transit/Access
14552|CAIDA_class|Enterprise
14554|CAIDA_class|Enterprise
14555|CAIDA_class|Enterprise
14556|CAIDA_class|Enterprise
14559|CAIDA_class|Transit/Access
14561|CAIDA_class|Transit/Access
14564|CAIDA_class|Enterprise
14566|CAIDA_class|Transit/Access
14567|CAIDA_class|Enterprise
14568|CAIDA_class|Enterprise
14569|CAIDA_class|Transit/Access
14570|CAIDA_class|Transit/Access
14571|peerDB_class|Content
14572|CAIDA_class|Transit/Access
14573|CAIDA_class|Enterprise
14574|CAIDA_class|Transit/Access
14575|CAIDA_class|Enterprise
14576|CAIDA_class|Content
14578|CAIDA_class|Enterprise
14579|CAIDA_class|Enterprise
14580|CAIDA_class|Enterprise
14582|CAIDA_class|Enterprise
14583|CAIDA_class|Transit/Access
14584|CAIDA_class|Enterprise
14585|peerDB_class|Transit/Access
14586|CAIDA_class|Transit/Access
14588|CAIDA_class|Transit/Access
14589|peerDB_class|Transit/Access
14590|CAIDA_class|Enterprise
14591|CAIDA_class|Enterprise
14594|CAIDA_class|Enterprise
14595|peerDB_class|Transit/Access
14597|CAIDA_class|Enterprise
14598|CAIDA_class|Enterprise
14599|CAIDA_class|Transit/Access
14600|CAIDA_class|Transit/Access
14601|CAIDA_class|Transit/Access
14602|peerDB_class|Transit/Access
14603|CAIDA_class|Enterprise
14604|manual_class|Enterprise
14605|CAIDA_class|Transit/Access
14607|CAIDA_class|Enterprise
14608|CAIDA_class|Transit/Access
14609|peerDB_class|Enterprise
14610|CAIDA_class|Transit/Access
14611|CAIDA_class|Enterprise
14613|peerDB_class|Transit/Access
14614|CAIDA_class|Enterprise
14615|CAIDA_class|Transit/Access
14616|CAIDA_class|Enterprise
14618|CAIDA_class|Content
14619|CAIDA_class|Enterprise
14622|CAIDA_class|Enterprise
14623|CAIDA_class|Transit/Access
14625|CAIDA_class|Enterprise
14626|CAIDA_class|Enterprise
14627|peerDB_class|Transit/Access
14628|CAIDA_class|Enterprise
14630|CAIDA_class|Enterprise
14631|CAIDA_class|Enterprise
14632|CAIDA_class|Enterprise
14633|peerDB_class|Content
14634|CAIDA_class|Transit/Access
14635|CAIDA_class|Enterprise
14637|CAIDA_class|Enterprise
14638|CAIDA_class|Transit/Access
14639|manual_class|Enterprise
14640|CAIDA_class|Transit/Access
14642|CAIDA_class|Transit/Access
14643|CAIDA_class|Enterprise
14644|CAIDA_class|Enterprise
14645|CAIDA_class|Transit/Access
14646|CAIDA_class|Enterprise
14648|CAIDA_class|Enterprise
14650|CAIDA_class|Transit/Access
14651|peerDB_class|Transit/Access
14652|CAIDA_class|Enterprise
14653|CAIDA_class|Enterprise
14654|CAIDA_class|Transit/Access
14655|CAIDA_class|Transit/Access
14656|CAIDA_class|Enterprise
14658|CAIDA_class|Enterprise
14659|CAIDA_class|Enterprise
14660|CAIDA_class|Enterprise
14661|CAIDA_class|Transit/Access
14663|CAIDA_class|Transit/Access
14664|CAIDA_class|Transit/Access
14666|CAIDA_class|Enterprise
14667|CAIDA_class|Transit/Access
14669|CAIDA_class|Transit/Access
14670|CAIDA_class|Transit/Access
14671|CAIDA_class|Transit/Access
14672|CAIDA_class|Enterprise
